,Pair_id,Text1,Text2,Class
1938,"(19, 41)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,Neutral
1939,"(19, 42)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",Neutral
1940,"(19, 43)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.",Neutral
1941,"(19, 44)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When a UAV has an active onboard Obstacle Avoidance, then the _ObstacleAvoidance_ system shall not issue directives.",Neutral
1942,"(19, 45)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When the _GCS_ loses the connection to an UAV, the _GCS_ shall attempt to reconnect.",Neutral
1943,"(19, 46)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When the _GCS_ loses the connection to an UAV, the _GCS_ shall land the UAV.",Neutral
1944,"(19, 47)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When the ""return to home"" command is issued, the _FlightManager_ shall return the UAV to UAV's original launch location without issuing any additional waypoint or routing commands.",Neutral
1945,"(19, 48)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When the ""hover in place"" command is issued, the _FlightManager_ shall halt the UAV in place and maintain UAV's current position.",Neutral
1946,"(19, 49)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","If a flight plan is active and the ""hover in place"" command is rescinded, the _FlightManager_ shall notify the UAV to continue to the originally designated waypoint.",Neutral
1947,"(19, 50)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When requested, if a mission is currently active, the _MissionPlanner_ shall cancel the active mission.",Neutral
1948,"(19, 51)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","If a UAV does not have any pending flight plans, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall notify the UAV to hover in place.",Neutral
1949,"(19, 52)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","If a UAV has exactly one pending flight plan, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall notify the UAV to hover in place.",Neutral
1950,"(19, 53)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","If requested, the _SingleUAVFlightPlanScheduler_ shall abort the currently executing flight plan of an UAV.",Neutral
1951,"(19, 54)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When a UAV is deactivated, the _UAVActivationManager_ shall cancel all current and scheduled flight plans.",Neutral
1952,"(19, 55)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When the maximum numbers of allowed activated UAVs has been reached, the _UAVActivationManager_ shall reject any further activation requests.",Neutral
1953,"(19, 56)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When a route is assigned from a UAV, the _RouteAssignmentUI_ shall notify Dronology.",Neutral
1954,"(19, 57)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",A user may reorder routes or remove flight plans assigned to a UAV as long as the flight has not started execution.,Neutral
1955,"(19, 58)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When a user shall cancels a pending flight plan, the _RouteAssignmentUI_ shall notify Dronology.",Neutral
1956,"(19, 59)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When the connection to the _GCS_ from the _GCSMiddleware_ is lost, the _GCSMiddleware_ shall notify Dronology and deactivate all associated UAVs.",Neutral
1957,"(19, 60)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When the _RealTimeFlightUI_ is loaded, a map shall be displayed.",Neutral
1958,"(19, 61)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When the _RealTimeFlightUI_ is loaded, a route on the map shall be displayed.",Neutral
1959,"(19, 62)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _RealTimeFlightUI_ shall display the location of active UAVs as icons on the map.,Neutral
1960,"(19, 63)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When loading the map view, the map view shall be positioned at the pre-defined location.",Neutral
1961,"(19, 64)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When loading the map view, the map view shall be positioned at the user-defined location.",Neutral
1962,"(19, 65)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _RealTimeFlightUI_ shall display the name and status of all currently activated UAVs.,Neutral
1963,"(19, 66)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _RealTimeFlightUI_ shall display all currently active flight plans on the map.,Neutral
1964,"(19, 67)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _RealTimeFlightUI_ shall allow users to apply flight operations to one or more selected UAVs.,Neutral
1965,"(19, 68)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _RealTimeFlightUI_ shall allow users to perform emergency operations to a group of UAVs.,Neutral
1966,"(19, 69)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _RealTimeFlightUI_ shall allow users to follow one or multiple UAVs on the map.,Neutral
1967,"(19, 70)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _RealTimeFlightUI_ shall notify users when an emergency occurs.,Neutral
1968,"(19, 71)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",Each waypoint shall be specified using coordinates that include longitude latitude and altitude.,Neutral
1969,"(19, 72)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When a flight plan is executed, the _VehicleCore_ shall send the next waypoint to the UAV.",Neutral
1970,"(19, 73)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","If a UAV has pending flight plans, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall execute the next assigned flight plan.",Neutral
1971,"(19, 74)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When a stationary or moving object is within the proximity of a UAV, the _ObjectAvoidance_ system shall issue evasive directives to the UAV.",Neutral
1972,"(19, 75)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","If a UAV takes evasive actions, the system shall ensure that the UAV will eventually reach UAV's destination.",Neutral
1973,"(19, 76)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When a flight route requires a customized takeoff altitude that differs from the system's default takeoff altitude, the altitude shall be specified in the flight route.",Neutral
1974,"(19, 77)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","If a flight route is assigned to a UAV which is currently hovering in place, the _FlightManager_ shall assign the route and maintain the hover in place mode.",Neutral
1975,"(19, 78)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When a flight plan is activated for a UAV currently on the ground, the _FlightSchedulingandExecution_ shall notify the UAV to takeoff vertically until UAV reaches the prescribed altitude.",Neutral
1976,"(19, 79)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When a flight plan is activated for a UAV currently in the air, the _FlightSchedulingandExecution_ shall notify the UAV to takeoff vertically until UAV reaches the prescribed altitude.",Neutral
1977,"(19, 80)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","If a scheduled flight is not manually assigned to a UAV, the _SingleUAVFlightPlanScheduler_ shall assign the route automatically to an UAV.",Neutral
1978,"(19, 81)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",A flight pattern shall document the longitude latitude and altitude of waypoints in a flight route as offsets from the starting position of the UAV.,Neutral
1979,"(19, 82)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When given a takeoff command, the _InternalSimulator_ shall move the UAV to the takeoff altitude corresponding to UAV's current longitude and latitude.",Neutral
1980,"(19, 83)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When given a goto command, the _InternalSimulator_ shall update the location of the UAV at increments of SIMULATION_STEP_SIZE meters moving the UAV towards the target destination until the destination is reached.",Neutral
1981,"(19, 84)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When given a landing command, the _InternalSimulator_ shall move the UAV to the ground altitude corresponding to UAV's current longitude and latitude.",Neutral
1982,"(19, 85)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When requested, the _CoordinateSystem_ shall transform coordinates to alternate formats.",Neutral
1983,"(19, 86)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When given two coordinates, the _CoordinateSystem_ shall compute the distance  from the first coordinate to the second coordinate.",Neutral
1984,"(19, 87)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When given two coordinates, the _CoordinateSystem_ shall compute the direction from the first coordinate to the second coordinate.",Neutral
1985,"(19, 88)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _InternalSimulator_ shall approximate the state of the battery.,Neutral
1986,"(19, 89)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _InternalSimulator_ shall provide the exact state of the battery.,Neutral
1987,"(19, 90)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _ActivityLogger_ shall log all commands sent to and messages received from a _CGS_.,Neutral
1988,"(19, 91)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When the _VaadinUI_ is activated, the _VaadinUI_ shall be configured according to stored configuration parameters.",Neutral
1989,"(19, 92)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _DronologyRuntimeMonitor_ shall provide functionality to retrieve monitoring messages and distribute them to clients.,Neutral
1990,"(19, 93)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When a new monitoring message is received, the _DronologyRuntimeMonitor_ shall forward the message to all subscribed clients.",Neutral
1991,"(19, 94)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _DronologyRuntimeMonitor_ shall be able to receive messages from any Dronology component.,Neutral
1992,"(19, 95)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _GCSMiddleware_ shall handle multiple _GCS_.,Neutral
1993,"(19, 96)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _GCSMiddleware_ shall follow a predefined set of steps to establish a connection between a _GCS_ and Dronology.,Neutral
1994,"(19, 97)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _GCSMiddleware_ shall handle state messages monitoring messages and mode change messages received from an _GCS_.,Neutral
1995,"(19, 98)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _GCSMiddleware_ shall forward commands sent from Dronology to a _GCS_.,Neutral
1996,"(19, 99)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _MapComponent_ shall support different types of map layers.,Neutral
1997,"(19, 100)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _MapComponent_ shall support same types of map layers.,Neutral
1998,"(19, 101)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _SingleUAVFlightPlanScheduler_ shall maintain a managed list of pending flight plans for Each UAV.,Neutral
1999,"(19, 102)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _FlightRouteManager_ shall define flight routes as an ordered sequence of waypoints in which the first waypoint represents the first target location and the final waypoint represents the final target location.,Neutral
2000,"(19, 103)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _FlightRouteManager_ shall ensure that all flight routes represent a VALID_FLIGHT_ROUTE.,Neutral
2001,"(19, 104)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _FlightRouteManager_ shall persist flight routes.,Neutral
2002,"(19, 105)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _MissionPlanner_ shall manage predefined FlightPatterns.,Neutral
2003,"(19, 106)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When a group of UAVs are assigned flight patterns as part of a mission, the system shall provide a warning if any paths overlap.",Neutral
2004,"(19, 107)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _ActivityLogger_ shall log all flight plan related events.,Neutral
2005,"(19, 108)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _UIMiddleware_ shall provide a list of all active UAVs.,Neutral
2006,"(19, 109)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _UIMiddleware_ shall enable the creation and modification of flight routes.,Neutral
2007,"(19, 110)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _UIMiddleware_ shall enable an existing route to be assigned to an active UAV.,Neutral
2008,"(19, 111)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _RouteAssignmentUI_ shall provide means to select an existing routes and assign them to a UAV.,Neutral
2009,"(19, 112)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _RouteAssignmentUI_ shall provide means to select an existing routes and assign them to multiple UAV.,Neutral
2010,"(19, 113)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When requested by the user, the _RouteAssignmentUI_ shall display details about the selected UAV and UAV's flight plans.",Neutral
2011,"(19, 114)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.","When a UAV is selected, the _RouteAssignmentUI_ shall display UAV's active flight plans.",Neutral
2012,"(19, 115)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _MissionPlanner_ shall execute flight plans for multiple UAVs concurrently.,Neutral
2013,"(19, 116)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for specific events.",The _MissionPlanner_ shall execute flight plans for multiple UAVs independently.,Neutral
2014,"(20, 21)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _UIMiddleware_ shall provide an interface for registering UI clients.,Neutral
2015,"(20, 22)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When requested, the _SingleUAVFlightPlanScheduler_ shall schedule a route for execution.",Neutral
2016,"(20, 23)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _UIMiddleware_ shall provide a list of all existing routes.,Neutral
2017,"(20, 24)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _UIMiddleware_ shall accept commands from UIs and forwards to Dronology.,Neutral
2018,"(20, 25)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _UIMiddleware_ shall accept and activate a mission plan automatically,Neutral
2019,"(20, 26)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _UIMiddleware_ shall accept and activate a mission plan upon request.,Neutral
2020,"(20, 27)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _RouteCreationUI_ shall distinguish between starting ending and intermediate waypoint markers.,Neutral
2021,"(20, 28)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",Each route shall include a unique ID a textual description and a set of waypoints all of which are editable in the UI.,Neutral
2022,"(20, 29)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",Each route shall include a ID a description and a set of waypoints all of which are not editable in the UI.,Neutral
2023,"(20, 30)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When requested, the _RouteCreationUI_ shall send a newly created or modified route to dronology.",Neutral
2024,"(20, 31)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _RouteCreationUI_ shall allow the user to create and modify a route.,Neutral
2025,"(20, 32)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _RouteCreationUI_ shall allow a user to delete a route.,Neutral
2026,"(20, 33)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When the _RouteCreationUI_ is loaded, a list of all existing routes shall be displayed.",Neutral
2027,"(20, 34)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _SingleUAVFlightPlanScheduler_ shall only execute up to three plans at a time for each UAV.,Neutral
2028,"(20, 35)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _SingleUAVFlightPlanScheduler_ shall only execute one flight plan at a time for each UAV.,Neutral
2029,"(20, 36)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _UAVActivationManager_ shall ensure that only one instance of each registered drone is active at any time.,Neutral
2030,"(20, 37)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _UIMiddleware_ shall assign one control-client at a time for each UAV.,Neutral
2031,"(20, 38)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _ObjectAvoidance_ system shall only issue commands within the capabilities of the UAV.,Neutral
2032,"(20, 39)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _UAVActivationManager_ shall only activate UAVs that are registered.,Neutral
2033,"(20, 40)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","If a route contains a specific UAV_ID, the _SingleUAVFlightPlanScheduler_ shall assign the route to the given UAV.",Neutral
2034,"(20, 41)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _RouteCreationUI_ shall only accept valid altitude and speed values for waypoint.,Neutral
2035,"(20, 42)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","If requested, the _SingleUAVFlightPlanScheduler_ shall unassign the flight plan assigned to a UAV that is awaiting execution.",Neutral
2036,"(20, 43)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When a UAV's current flight is cancelled, the _SingleUAVFlightPlanScheduler_ shall in turn cancel all scheduled flight plans for that UAV.",Neutral
2037,"(20, 44)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When a UAV has an active onboard Obstacle Avoidance, then the _ObstacleAvoidance_ system shall not issue directives.",Neutral
2038,"(20, 45)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When the _GCS_ loses the connection to an UAV, the _GCS_ shall attempt to reconnect.",Neutral
2039,"(20, 46)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When the _GCS_ loses the connection to an UAV, the _GCS_ shall land the UAV.",Neutral
2040,"(20, 47)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When the ""return to home"" command is issued, the _FlightManager_ shall return the UAV to UAV's original launch location without issuing any additional waypoint or routing commands.",Neutral
2041,"(20, 48)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When the ""hover in place"" command is issued, the _FlightManager_ shall halt the UAV in place and maintain UAV's current position.",Neutral
2042,"(20, 49)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","If a flight plan is active and the ""hover in place"" command is rescinded, the _FlightManager_ shall notify the UAV to continue to the originally designated waypoint.",Neutral
2043,"(20, 50)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When requested, if a mission is currently active, the _MissionPlanner_ shall cancel the active mission.",Neutral
2044,"(20, 51)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","If a UAV does not have any pending flight plans, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall notify the UAV to hover in place.",Neutral
2045,"(20, 52)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","If a UAV has exactly one pending flight plan, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall notify the UAV to hover in place.",Neutral
2046,"(20, 53)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","If requested, the _SingleUAVFlightPlanScheduler_ shall abort the currently executing flight plan of an UAV.",Neutral
2047,"(20, 54)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When a UAV is deactivated, the _UAVActivationManager_ shall cancel all current and scheduled flight plans.",Neutral
2048,"(20, 55)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When the maximum numbers of allowed activated UAVs has been reached, the _UAVActivationManager_ shall reject any further activation requests.",Neutral
2049,"(20, 56)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When a route is assigned from a UAV, the _RouteAssignmentUI_ shall notify Dronology.",Neutral
2050,"(20, 57)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",A user may reorder routes or remove flight plans assigned to a UAV as long as the flight has not started execution.,Neutral
2051,"(20, 58)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When a user shall cancels a pending flight plan, the _RouteAssignmentUI_ shall notify Dronology.",Neutral
2052,"(20, 59)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When the connection to the _GCS_ from the _GCSMiddleware_ is lost, the _GCSMiddleware_ shall notify Dronology and deactivate all associated UAVs.",Neutral
2053,"(20, 60)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When the _RealTimeFlightUI_ is loaded, a map shall be displayed.",Neutral
2054,"(20, 61)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When the _RealTimeFlightUI_ is loaded, a route on the map shall be displayed.",Neutral
2055,"(20, 62)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _RealTimeFlightUI_ shall display the location of active UAVs as icons on the map.,Neutral
2056,"(20, 63)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When loading the map view, the map view shall be positioned at the pre-defined location.",Neutral
2057,"(20, 64)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When loading the map view, the map view shall be positioned at the user-defined location.",Neutral
2058,"(20, 65)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _RealTimeFlightUI_ shall display the name and status of all currently activated UAVs.,Neutral
2059,"(20, 66)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _RealTimeFlightUI_ shall display all currently active flight plans on the map.,Neutral
2060,"(20, 67)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _RealTimeFlightUI_ shall allow users to apply flight operations to one or more selected UAVs.,Neutral
2061,"(20, 68)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _RealTimeFlightUI_ shall allow users to perform emergency operations to a group of UAVs.,Neutral
2062,"(20, 69)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _RealTimeFlightUI_ shall allow users to follow one or multiple UAVs on the map.,Neutral
2063,"(20, 70)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _RealTimeFlightUI_ shall notify users when an emergency occurs.,Neutral
2064,"(20, 71)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",Each waypoint shall be specified using coordinates that include longitude latitude and altitude.,Neutral
2065,"(20, 72)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When a flight plan is executed, the _VehicleCore_ shall send the next waypoint to the UAV.",Neutral
2066,"(20, 73)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","If a UAV has pending flight plans, then when the UAV reaches the final waypoint of UAV's current flight plan, the _SingleUAVFlightPlanScheduler_ shall execute the next assigned flight plan.",Neutral
2067,"(20, 74)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When a stationary or moving object is within the proximity of a UAV, the _ObjectAvoidance_ system shall issue evasive directives to the UAV.",Neutral
2068,"(20, 75)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","If a UAV takes evasive actions, the system shall ensure that the UAV will eventually reach UAV's destination.",Neutral
2069,"(20, 76)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When a flight route requires a customized takeoff altitude that differs from the system's default takeoff altitude, the altitude shall be specified in the flight route.",Neutral
2070,"(20, 77)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","If a flight route is assigned to a UAV which is currently hovering in place, the _FlightManager_ shall assign the route and maintain the hover in place mode.",Neutral
2071,"(20, 78)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When a flight plan is activated for a UAV currently on the ground, the _FlightSchedulingandExecution_ shall notify the UAV to takeoff vertically until UAV reaches the prescribed altitude.",Neutral
2072,"(20, 79)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When a flight plan is activated for a UAV currently in the air, the _FlightSchedulingandExecution_ shall notify the UAV to takeoff vertically until UAV reaches the prescribed altitude.",Neutral
2073,"(20, 80)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","If a scheduled flight is not manually assigned to a UAV, the _SingleUAVFlightPlanScheduler_ shall assign the route automatically to an UAV.",Neutral
2074,"(20, 81)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",A flight pattern shall document the longitude latitude and altitude of waypoints in a flight route as offsets from the starting position of the UAV.,Neutral
2075,"(20, 82)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When given a takeoff command, the _InternalSimulator_ shall move the UAV to the takeoff altitude corresponding to UAV's current longitude and latitude.",Neutral
2076,"(20, 83)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When given a goto command, the _InternalSimulator_ shall update the location of the UAV at increments of SIMULATION_STEP_SIZE meters moving the UAV towards the target destination until the destination is reached.",Neutral
2077,"(20, 84)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When given a landing command, the _InternalSimulator_ shall move the UAV to the ground altitude corresponding to UAV's current longitude and latitude.",Neutral
2078,"(20, 85)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When requested, the _CoordinateSystem_ shall transform coordinates to alternate formats.",Neutral
2079,"(20, 86)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When given two coordinates, the _CoordinateSystem_ shall compute the distance  from the first coordinate to the second coordinate.",Neutral
2080,"(20, 87)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When given two coordinates, the _CoordinateSystem_ shall compute the direction from the first coordinate to the second coordinate.",Neutral
2081,"(20, 88)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _InternalSimulator_ shall approximate the state of the battery.,Neutral
2082,"(20, 89)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _InternalSimulator_ shall provide the exact state of the battery.,Neutral
2083,"(20, 90)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _ActivityLogger_ shall log all commands sent to and messages received from a _CGS_.,Neutral
2084,"(20, 91)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When the _VaadinUI_ is activated, the _VaadinUI_ shall be configured according to stored configuration parameters.",Neutral
2085,"(20, 92)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _DronologyRuntimeMonitor_ shall provide functionality to retrieve monitoring messages and distribute them to clients.,Neutral
2086,"(20, 93)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.","When a new monitoring message is received, the _DronologyRuntimeMonitor_ shall forward the message to all subscribed clients.",Neutral
2087,"(20, 94)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _DronologyRuntimeMonitor_ shall be able to receive messages from any Dronology component.,Neutral
2088,"(20, 95)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _GCSMiddleware_ shall handle multiple _GCS_.,Neutral
2089,"(20, 96)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _GCSMiddleware_ shall follow a predefined set of steps to establish a connection between a _GCS_ and Dronology.,Neutral
2090,"(20, 97)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _GCSMiddleware_ shall handle state messages monitoring messages and mode change messages received from an _GCS_.,Neutral
2091,"(20, 98)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _GCSMiddleware_ shall forward commands sent from Dronology to a _GCS_.,Neutral
2092,"(20, 99)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _MapComponent_ shall support different types of map layers.,Neutral
2093,"(20, 100)","If a client registers for notifications, the _UIMiddleware_ shall send notifications for all events.",The _MapComponent_ shall support same types of map layers.,Neutral
