,Pair_id,Text1,Text2,Class
1559,"(15, 42)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to copy evidence items to an assurance project that previously have been stored in another assurance project.,Neutral
1560,"(15, 43)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to indicate whether the specification of characteristics for an evidence item of an assurance project is regarded as complete.,Neutral
1561,"(15, 44)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to indicate the information to be included in the reports about the body of evidence of an assurance project.,Neutral
1562,"(15, 45)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to specify evidence traceability links between evidence items of an assurance project.,Neutral
1563,"(15, 46)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to define evidence traceability link types for an assurance project.,Neutral
1564,"(15, 47)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to reuse in an assurance project evidence traceability link types defined in another project.,Neutral
1565,"(15, 48)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence characterization model has been selected for an assurance project and specifying an evidence traceability link for an evidence item of the project, the OPENCOSS platform shall indicate if the evidence traceability link is correct according to the model.",Neutral
1566,"(15, 49)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence characterization model has been selected for an assurance project and specifying evidence traceability links for an evidence item of the project, the OPENCOSS platform shall show possible evidence items with which evidence traceability links might be specified according to the model.",Neutral
1567,"(15, 50)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to evaluate the evidence items of an assurance project according to evaluation criteria defined in the CCL.,Neutral
1568,"(15, 51)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to specify the rationale behind the evaluation of an evidence item of an assurance project.,Neutral
1569,"(15, 52)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence item of an assurance project is related to other evidence items of the project by means of evidence traceability links, the OPENCOSS platform shall inform the user that the evaluation of the evidence item might depend on the evaluation of the others.",Neutral
1570,"(15, 53)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to define criteria for evaluation of evidence items of an assurance project.,Neutral
1571,"(15, 54)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to modify criteria for evaluation of evidence items of an assurance project.,Neutral
1572,"(15, 55)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to evaluate evidence items of an assurance project according to evaluation criteria defined in other projects.,Neutral
1573,"(15, 56)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to define evaluation categories for evaluation criteria of evidence items of an assurance project.,Neutral
1574,"(15, 57)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to modify the evaluation categories defined for evaluation criteria of evidence items of an assurance project.,Neutral
1575,"(15, 58)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to evaluate evidence items of an assurance project with evaluation categories for evaluation criteria defined in other projects.,Neutral
1576,"(15, 59)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"The OPENCOSS platform shall provide users with the ability to modify the evaluation of the evidence items of an assurance project, tracking the history of the changes.",Neutral
1577,"(15, 60)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to specify actions required in the body of evidence of an assurance project as a result of evidence evaluation.,Neutral
1578,"(15, 61)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to indicate the evidence items associated to actions required in the body of evidence of an assurance project as a result of an evidence evaluation.,Neutral
1579,"(15, 62)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"The OPENCOSS platform shall record if the status of an action required in an assurance project as a result of evidence evaluation is ""pending"" or ""addressed"".",Neutral
1580,"(15, 63)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall show the actions required in an assurance project as a result of evidence evaluation.,Neutral
1581,"(15, 64)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to indicate if an action required in an assurance project as a result of evidence evaluation has been addressed.,Neutral
1582,"(15, 65)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence item is changed in an assurance project, the OPENCOSS platform shall indicate the evidence items of the assurance project affected by the change.",Neutral
1583,"(15, 66)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence item is changed in an assurance project and other evidence items are affected, the OPENCOSS platform shall require confirmation of the changes from the user.",Neutral
1584,"(15, 67)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When a user has indicated a possible change in an evidence item of an assurance project, the OPENCOSS platform shall indicate the evidence items of the assurance project that would be affected by the change.",Neutral
1585,"(15, 68)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to specify actions required in the body of evidence of an assurance project as a result of an evidence item change.,Neutral
1586,"(15, 69)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to indicate the evidence items associated to actions required in the body of evidence of an assurance project as a result of an evidence item change.,Neutral
1587,"(15, 70)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to indicate the evidence traceability links associated to actions required in the body of evidence of an assurance project as a result of an evidence item change.,Neutral
1588,"(15, 71)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall suggests actions to perform after modification of an evidence item of an assurance project is approved.,Neutral
1589,"(15, 72)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"The OPENCOSS platform shall record if the status of an action required in an assurance project as a result of the change of an evidence item is ""pending"" or ""addressed"".",Neutral
1590,"(15, 73)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"The OPENCOSS platform must record if the status of an action required in an assurance project as a result of the change of an evidence item is ""pending"" and ""addressed"".",Neutral
1591,"(15, 74)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall show the actions required in an assurance project as a result of evidence item changes.,Neutral
1592,"(15, 75)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to indicate if an action required in an assurance project as a result of the change of an evidence item has been addressed.,Neutral
1593,"(15, 76)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence item is dropped from an assurance project, the OPENCOSS platform shall drop all the evidence information (types and characteristics) related to the evidence item from the project.",Neutral
1594,"(15, 77)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence item is dropped from an assurance project and its associated artefact is not associated with other evidence items, the OPENCOSS platform shall drop the artefact from the project.",Neutral
1595,"(15, 78)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence item of an assurance project is the source or the target of an evidence traceability link, and the item is dropped from the project, the OPENCOSS platform shall drop the evidence traceability link from the project too.",Neutral
1596,"(15, 79)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall be able to generate reports about the body of evidence of an assurance project in the form of HTML files.,Neutral
1597,"(15, 80)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"The OPENCOSS platform shall be able to generate reports about the body of evidence of an assurance project by means of documents in PDF, RTF, and MS Word formats.",Neutral
1598,"(15, 81)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to send emails containing information about actions to perform in an assurance project as a result of evidence evaluation.,Neutral
1599,"(15, 82)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to send emails containing information about actions to perform in an assurance project as a result of evidence item changes.,Neutral
1600,"(15, 83)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to import evidence items for an assurance project from artefacts in an external tool.,Neutral
1601,"(15, 84)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to import evidence traceability links for an assurance project from an external tool.,Neutral
1602,"(15, 85)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall be able to export evidence traceability links of an assurance project to external tools.,Neutral
1603,"(15, 86)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform must be able to send out evidence traceability links of an assurance project to external and internal tools.,Neutral
1604,"(15, 87)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence item of an assurance project contains information imported from an external tool artefact, and the information in the external tool is modified, the OPENCOSS platform shall detect such a modification and update the evidence item accordingly.",Neutral
1605,"(15, 88)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence item of an assurance project contains information imported from an external tool, and the information in the OPENCOSS platform is modified, the OPENCOSS platform shall detect such a modification and update the information in the external tool accordingly.",Neutral
1606,"(15, 89)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence item of an assurance project contains information imported from an external tool, and the information in the OPENCOSS platform is modified, the OPENCOSS platform shall indicate such a modification.",Neutral
1607,"(15, 90)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence item of an assurance project contains information imported from an external tool, and the information in the external tool is modified, the OPENCOSS platform shall indicate such a modification.",Neutral
1608,"(15, 91)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence traceability link of an assurance project contains information imported from an external tool, and the information in the external tool is modified, the OPENCOSS platform shall detect such a modification and update the evidence traceability link accordingly.",Neutral
1609,"(15, 92)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence traceability link of an assurance project contains information imported from an external tool, and the information in the OPENCOSS platform is modified, the OPENCOSS platform shall detect such a modification and update the information in the external tool accordingly.",Neutral
1610,"(15, 93)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence traceability link of an assurance project contains information imported from an external tool, and the information in the OPENCOSS platform is modified, the OPENCOSS platform shall indicate such a modification.",Neutral
1611,"(15, 94)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence traceability link of an assurance project contains information imported from an external tool, and the information in the external tool is modified, the OPENCOSS platform shall indicate such a modification.",Neutral
1612,"(15, 95)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When all the evidence items to provide in an assurance project has been provided according to the evidence characterization model of the project, the OPENCOSS platform shall indicate that the body of evidence of an assurance project can be regarded as complete.",Neutral
1613,"(15, 96)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When the body of evidence of an assurance project is regarded as complete, all the evidence traceability links of the project are correct, there are no pending actions in the project, and the information imported from external tools in the project is synchronized, the OPENCOSS platform shall indicate that the body of evidence of an assurance project can be regarded as adequate.",Neutral
1614,"(15, 97)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When using matrices to show evidence traceability links between the evidence items of an assurance project, the OPENCOSS platform shall provide users with the ability to select source and target evidence types of the evidence traceability links used for another matrix.",Neutral
1615,"(15, 98)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform must provide users with the ability to specify evidence traceability links in traceability matrices.,Neutral
1616,"(15, 99)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to specify evidence traceability links in traceability matrices.,Neutral
1617,"(15, 100)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to define tables to show traceability between the evidence items of an assurance project.,Neutral
1618,"(15, 101)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When showing evidence traceability by means of tables, the OPENCOSS platform shall require that the users indicate the evidence types to include in the table.",Neutral
1619,"(15, 102)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform will include a column in a table for traceability visualization for each evidence type to include in the table indicated by users.,Neutral
1620,"(15, 103)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to specify evidence traceability links in traceability tables.,Neutral
1621,"(15, 104)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When using tables to show evidence traceability in an assurance project, the OPENCOSS platform shall provide users with the ability to select the evidence types used for another table.",Neutral
1622,"(15, 105)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to drop evidence items of an assurance project.,Neutral
1623,"(15, 106)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to drop intermediate nodes in the tree-view for display of the evidence items of an assurance project.,Neutral
1624,"(15, 107)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the choice to drop evidence traceability links of an assurance project.,Neutral
1625,"(15, 108)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall provide users with the ability to drop evidence traceability links of an assurance project.,Neutral
1626,"(15, 109)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall be able to automatically associate an artefact in an external tool to an evidence item of an assurance project imported from the external tool.,Neutral
1627,"(15, 110)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform must be able to automatically indicate the tool that stores the artefact associated to an evidence item of an assurance project imported from external tool.,Neutral
1628,"(15, 111)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall be able to automatically associate an artefact to an evidence traceability link of an assurance project imported from an external tool.,Neutral
1629,"(15, 112)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,The OPENCOSS platform shall be able to automatically indicate the tool that stores the artefact associated to an evidence traceability link of an assurance project imported from an external tool.,Neutral
1630,"(15, 113)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When the specification of characteristics for an evidence item of an assurance project is regarded as complete, the OPENCOSS platform shall colour the evidence item in green.",Neutral
1631,"(15, 114)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When a user wants to drop an evidence item from an assurance project, the OPENCOSS platform shall request confirmation from the user for this action and subsequent related actions.",Neutral
1632,"(15, 115)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When a user aims to drop an evidence traceability link of an assurance project, the OPENCOSS platform shall require confirmation of the action from the user.",Neutral
1633,"(15, 116)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When a user aims to drop an evidence traceability link of an assurance project, the OPENCOSS platform must require confirmation of the action from the user.",Neutral
1634,"(15, 117)",The OPENCOSS platform shall show the evidence items of an assurance project that are the target of evidence traceability links for which a given evidence item is the source.,"When an evidence characterization model has been selected for an assurance project, the OPENCOSS platform shall indicate the required missing links according to the model.",Neutral
1635,"(16, 17)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall be able to show the chains of evidence to which an evidence item of an assurance project belongs by means of models.,Neutral
1636,"(16, 18)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"When an evidence item is modified in an assurance project, the OPENCOSS platform shall indicate the evidence traceability links of the assurance project affected by the modification.",Neutral
1637,"(16, 19)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS shall be able to import evidence for an assurance project from SAEM models.,Neutral
1638,"(16, 20)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall be able to export the evidence of an assurance project in the form of a SAEM models.,Neutral
1639,"(16, 21)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"When the specification of characteristics for an evidence item of an assurance project is not regarded as complete, the OPENCOSS platform shall colour the evidence item in yellow.",Neutral
1640,"(16, 22)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"When an evidence traceability link of an assurance project is not correct according to the evidence characterization model selected for the project, the OPENCOSS platform shall colour such a link in red.",Neutral
1641,"(16, 23)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"When an evidence item of an assurance project has been associated to actions to perform as a result of evidence evaluation, the OPENCOSS platform shall colour such an evidence item in red.",Neutral
1642,"(16, 24)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"When the status of an action required in an assurance project as a result of evidence evaluation is ""pending"", the OPENCOSS platform shall colour such an action in red.",Neutral
1643,"(16, 25)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"When the status of an action required in an assurance project as a result of evidence evaluation is ""pending"", the OPENCOSS platform shall colour such an action in blue.",Neutral
1644,"(16, 26)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"When the status of an action required in an assurance project as a result of evidence item changes is ""pending"", the OPENCOSS platform shall colour such an action in red.",Neutral
1645,"(16, 27)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"When an evidence item of an assurance project has been affected by evidence item changes, the OPENCOSS platform shall colour such an evidence item in red.",Neutral
1646,"(16, 28)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"When an evidence traceability link of an assurance project has been affected by evidence item changes, the OPENCOSS platform shall colour such a link in red.",Neutral
1647,"(16, 29)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"When an evidence item of an assurance project contains information imported from an external tool, and the information in the OPENCOSS platform is modified, the OPENCOSS platform shall indicate such a modification by colouring the evidence item in red.",Neutral
1648,"(16, 30)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"When an evidence item of an assurance project contains information imported from an external tool, and the information in the external tool is modified, the OPENCOSS platform shall indicate such a modification by colouring the evidence item in red.",Neutral
1649,"(16, 31)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"When an evidence traceability link of an assurance project contains information imported from an external tool, and the information in the OPENCOSS platform is modified, the OPENCOSS platform shall indicate such a modification by colouring the evidence traceability link in red.",Neutral
1650,"(16, 32)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"When an evidence traceability link of an assurance project contains information imported from an external tool, and the information in the external tool is modified, the OPENCOSS platform shall indicate such a modification by colouring the evidence traceability link in red.",Neutral
1651,"(16, 33)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide the users with the ability to indicate the evidence items that will have to be provided for an assurance project.,Neutral
1652,"(16, 34)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide the users with the ability to indicate the evidence types of the evidence items to be provided for an assurance project.,Neutral
1653,"(16, 35)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to select an existing evidence characterization model for an assurance project.,Neutral
1654,"(16, 36)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to indicate the evidence type of the current evidence items of an assurance project.,Neutral
1655,"(16, 37)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to use in an assurance project evidence types that have been defined in another project.,Neutral
1656,"(16, 38)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to indicate the artefact to which evidence items of an assurance project is associated.,Neutral
1657,"(16, 39)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to modify the information about the artefact to which an evidence item of an assurance project is associated.,Neutral
1658,"(16, 40)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to associate evidence items of an assurance project with an artefact that has been used in another project.,Neutral
1659,"(16, 41)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to modify the information of the evidence items of an assurance project.,Neutral
1660,"(16, 42)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to copy evidence items to an assurance project that previously have been stored in another assurance project.,Neutral
1661,"(16, 43)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to indicate whether the specification of characteristics for an evidence item of an assurance project is regarded as complete.,Neutral
1662,"(16, 44)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to indicate the information to be included in the reports about the body of evidence of an assurance project.,Neutral
1663,"(16, 45)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to specify evidence traceability links between evidence items of an assurance project.,Neutral
1664,"(16, 46)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to define evidence traceability link types for an assurance project.,Neutral
1665,"(16, 47)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to reuse in an assurance project evidence traceability link types defined in another project.,Neutral
1666,"(16, 48)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"When an evidence characterization model has been selected for an assurance project and specifying an evidence traceability link for an evidence item of the project, the OPENCOSS platform shall indicate if the evidence traceability link is correct according to the model.",Neutral
1667,"(16, 49)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"When an evidence characterization model has been selected for an assurance project and specifying evidence traceability links for an evidence item of the project, the OPENCOSS platform shall show possible evidence items with which evidence traceability links might be specified according to the model.",Neutral
1668,"(16, 50)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to evaluate the evidence items of an assurance project according to evaluation criteria defined in the CCL.,Neutral
1669,"(16, 51)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to specify the rationale behind the evaluation of an evidence item of an assurance project.,Neutral
1670,"(16, 52)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"When an evidence item of an assurance project is related to other evidence items of the project by means of evidence traceability links, the OPENCOSS platform shall inform the user that the evaluation of the evidence item might depend on the evaluation of the others.",Neutral
1671,"(16, 53)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to define criteria for evaluation of evidence items of an assurance project.,Neutral
1672,"(16, 54)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to modify criteria for evaluation of evidence items of an assurance project.,Neutral
1673,"(16, 55)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to evaluate evidence items of an assurance project according to evaluation criteria defined in other projects.,Neutral
1674,"(16, 56)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to define evaluation categories for evaluation criteria of evidence items of an assurance project.,Neutral
1675,"(16, 57)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to modify the evaluation categories defined for evaluation criteria of evidence items of an assurance project.,Neutral
1676,"(16, 58)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,The OPENCOSS platform shall provide users with the ability to evaluate evidence items of an assurance project with evaluation categories for evaluation criteria defined in other projects.,Neutral
1677,"(16, 59)",The OPENCOSS platform shall be able to show evidence traceability links between the evidence items of an assurance project by means  of traceability matrices.,"The OPENCOSS platform shall provide users with the ability to modify the evaluation of the evidence items of an assurance project, tracking the history of the changes.",Neutral
