,Pair_id,Text1,Text2,Class
2068,"(15, 117)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,"The system shall integrate orders with progress notes, results, procedures, diagnosis, and Problem List.",Neutral
2069,"(15, 118)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall mimic traditional order entry processes where necessary to accommodate established clinical practices.,Neutral
2070,"(15, 119)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall make the traditional order entry processes more practical.,Neutral
2071,"(15, 120)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system's design shall follow hospital work flow patterns and allow local site and individual customization to make it fit specific needs.,Neutral
2072,"(15, 121)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system's design shall follow hospital work flow patterns while minimizing individual customization in order to make the system similar across practises.,Neutral
2073,"(15, 122)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall integrate all components of the patient record to provide comprehensive and intelligent clinical information access and reporting.,Neutral
2074,"(15, 123)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,"The system shall allow setting of business rules, document types, user classes, etc. to control access to documents, reports, verification, signing, and so on.",Neutral
2075,"(15, 124)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,"The system shall support the Ambulatory Care Date Capture project for capturing encounter data for workload credit, as well as capturing clinically relevant data for reminders and reports.",Neutral
2076,"(15, 125)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,"The system shall include clinical reminders to provide relevant information to providers, at the point of care, for improving patient care.",Neutral
2077,"(15, 126)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall include a graphing feature to allow users to view lab test results and vital signs in a graph.,Neutral
2078,"(15, 127)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,"The system shall include a report construction feature so each site can individually run related to patient data including: Health Summary, Vitals Cumulative, Nutritional Assessment, Daily Order Summary and Order Summary for a Date Range reports.",Neutral
2079,"(15, 128)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,"The system shall support requirements for codified data, including diagnosis data using ICD-9 codes.",Neutral
2080,"(15, 129)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,"The system shall have the capability to capture and store risk, social and medical factors; including, but not limited to the following: Tobacco use and history including number of years and packs per day (PPD), Alcohol use history, Drug use history, Occupational environment, Marital status, Occupation, Religious preference, Ethnicity, Healthcare surrogate with alert, Guardian/legal representative with alert.",Neutral
2081,"(15, 130)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,"The system shall document discharge summary hospitalization data, as well as procedure and diagnosis-related information.",Neutral
2082,"(15, 131)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall delete history of received immunizations.,Neutral
2083,"(15, 132)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall only delete history of recieved immunizations unless user specifies,Neutral
2084,"(15, 133)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall include capabilities for ordering laboratory tests and reviewing results.,Neutral
2085,"(15, 134)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall provide the following pediatric functionality including: Pediatric progress note templates based on the Indian Health Services (IHS) progress note templates and American Academy of Pediatric Bright Futures templates.,Neutral
2086,"(15, 135)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system will provide the ability to register patients of all types.,Neutral
2087,"(15, 136)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,"The system shall have the capability to capture and store risk, social, and medical factors for each new patient.",Neutral
2088,"(15, 137)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall include Standard Laboratory and Medication orderable files.,Neutral
2089,"(15, 138)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall include non-Standard Laboratory and Medication orderable files.,Neutral
2090,"(15, 139)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall provide a platform for building interfaces to external lab services enabling automated order entry and results reporting.,Neutral
2091,"(15, 140)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall provide an open source integration platform to build interfaces to Billing/Practice Management systems.,Neutral
2092,"(15, 141)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall implement a user class hierarchy to identify the roles that different users fulfill within the hospital.,Neutral
2093,"(15, 142)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall provide tools for creating business rules that apply to documents used by members of such groups.,Neutral
2094,"(15, 143)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall allow user classes to be defined hospital-wide or more narrowly for a specific service.,Neutral
2095,"(15, 144)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,"The document-handling system (TIU) shall include Consults/Request Tracking, Discharge Summary, and Progress Notes.",Neutral
2096,"(15, 145)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall allow users who hold any of the ORES/ORELSE/PROVIDER keys to be viewed as a clinical user and has full access privileges to all problem list options.,Neutral
2097,"(15, 146)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,The system shall only allow clinical users to have full access privileges to all problem list options.,Neutral
2098,"(15, 147)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,"The system shall allow the user to group the patient list according to provider, team, specialty, clinic, or ward.",Neutral
2099,"(15, 148)",The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list.,"The system shall allow the creation ofpatient lists or team lists that simplify tasks such as reviewing patient charts, ordering, and signing orders and notes and theselists can be based on wards, clinics, teams, or other groups.",Neutral
2100,"(16, 17)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall display a message indicating the patient’s ability to pay for medical services must be evaluated.,Neutral
2101,"(16, 18)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall display a message of possible matches if more than one match is found when a user partially enters a patient's name and last four digits of a social security number.,Conflict
2102,"(16, 19)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow clinicians to create patient lists for who can sign or cosign for each other.,Neutral
2103,"(16, 20)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall only allow clinicians to create patient lists for who can sign or cosign for each other.,Neutral
2104,"(16, 21)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall ensure that all team members receive necessary information about a patient by using patient lists to tie notifications to teams.,Neutral
2105,"(16, 22)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall ensure that some team members receive all information about a patient by using patient lists to tie notifications to teams.,Neutral
2106,"(16, 23)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall retain notifications for a predetermined amount of time (up to 30 days), after which they may be sent to another destination, such as your MailMan surrogate or your supervisor.",Neutral
2107,"(16, 24)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall retain notifications for a predetermined amount of time (more than 30 days), after which they may be sent to another destination, such as your MailMan surrogate or your supervisor.",Neutral
2108,"(16, 25)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall store which column the user sorted by when the user exits or changes patients and sorts by that column again when the Patient Selection/Notifications screen is next displayed.,Neutral
2109,"(16, 26)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall update diagnostic and procedure codes used for billing purposes so codes are applicable at the time the service was provided.,Neutral
2110,"(16, 27)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall only update diagnostic used for billing purposes so codes are applicable at the time the service was provided.,Neutral
2111,"(16, 28)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall check ICD and CPT code validity as of a specified date when codes are entered, when a new code set is implemented, and whenever CACs or IRM personnel choose to run the option.",Neutral
2112,"(16, 29)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall only check ICD code validity as of a specified date when codes are entered, when a new code set is implemented, and whenever CACs or IRM personnel choose to run the option.",Neutral
2113,"(16, 30)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall require the user to have access to the Clinical Coorindator menu in the List Manager Interface to assign CPRS tab access.,Neutral
2114,"(16, 31)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall require the user to have access to the List Manager Interface to assign CPRS tab access.,Neutral
2115,"(16, 32)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall require an OEER List to be defined to contain the selected patients in order to grant restricted access to the CPRS GUI.,Neutral
2116,"(16, 33)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall sort notifications based on column heading: Info (information alerts are preceded with an “I”).,Neutral
2117,"(16, 34)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall sort notifications based on column heading: Patient name (alphabetical or reverse alphabetical).,Neutral
2118,"(16, 35)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall sort notifications based on column heading: Location (patient location, if known, alphabetical or reverse alphabetical).",Neutral
2119,"(16, 36)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall sort notifications based on column heading: Urgency (valued HIGH, Moderate, or low as indicated by the CPRS parameter ORB URGENCY. TIU alerts are given a Moderate urgency value. Other alerts without a parameter value are given an urgency of low).",Neutral
2120,"(16, 37)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall sort notifications based on column heading: Alert Date/Time (date/time the alert was triggered, newest to oldest or oldest to newest).",Neutral
2121,"(16, 38)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall sort notifications based on column heading: Message (alert message or text, alphabetical or reverse alphabetical).",Neutral
2122,"(16, 39)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall sort notifications based on column heading: Forwarded By/When (sorts alerts alphabetically and then by time for the same forwarding person).,Neutral
2123,"(16, 40)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall indicate problems with inactive codes have the “#” symbol in the status column.,Neutral
2124,"(16, 41)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall improve efficiency of entering orders.,Neutral
2125,"(16, 42)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall improve efficiency of entering orders by atleast 20 percent.,Neutral
2126,"(16, 43)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow complete order sets to be predefined and personalized.,Neutral
2127,"(16, 44)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow order checking.,Neutral
2128,"(16, 45)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall provide real-time order checking, as well as extended expert system/decision support capabilities that enhance the order entry process.",Neutral
2129,"(16, 46)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall provide order checking, as well as extended expert system/decision support capabilities that enhance the order entry process.",Neutral
2130,"(16, 47)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall be easy to use by improving the user interface to reflect industry standards and principles of usability and user-centered design.,Neutral
2131,"(16, 48)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow creation of personalized templates to fit the specific needs of individual practices.,Neutral
2132,"(16, 49)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow creation of semi-personalized templates to fit the specific needs of individual practices.,Neutral
2133,"(16, 50)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall support role-based access for security controls.,Neutral
2134,"(16, 51)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall support audit capability.,Neutral
2135,"(16, 52)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall support the requirements for codified data specified by the DOQ-IT quality improvement measures.,Neutral
2136,"(16, 53)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall support the requirements for all codified data ,Neutral
2137,"(16, 54)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall provide a method for identifying who is AUTHORIZED to do something (for example, sign and order).",Neutral
2138,"(16, 55)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall require the entry of an access code and a verify code to gain access to the system.,Neutral
2139,"(16, 56)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall require the entry of an access code to gain access to the system.,Neutral
2140,"(16, 57)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall enforce these access levels when problems are entered via the encounter form.,Neutral
2141,"(16, 58)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall provide an option to so a user can quickly set up orders for frequently placed orders.,Neutral
2142,"(16, 59)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow several orders to be placed with the ability for a user to sign for them all at once.,Neutral
2143,"(16, 60)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system must allow several orders to be placed with the ability for a user to sign for them all at once.,Neutral
2144,"(16, 61)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall allow event-delay capability for pre-admission, discharge, and transfer orders.",Neutral
2145,"(16, 62)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall have pre-defined progress note templates.,Neutral
2146,"(16, 63)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall provide OB/GYN progress note templates based on the IHS progress note templates.,Neutral
2147,"(16, 64)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall require a smart card reader, smart card, and a PIN to digitally sign an order.",Neutral
2148,"(16, 65)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall require only a smart card to digitally sign an order.,Neutral
2149,"(16, 66)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The document-handling system (TIU) shall have boilerplate and cut and paste capabilities.,Neutral
2150,"(16, 67)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow users to enter time in several different formats.,Neutral
2151,"(16, 68)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall require a user to review and sign changed if a user has just entered orders or documents that are unsigned.,Neutral
2152,"(16, 69)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall only require a user to review and sign changed if a user has just entered orders or documents that are unsigned.,Neutral
2153,"(16, 70)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall require times to be entered as a 24-hour time, not with a 12-hour clock and an a.m. and p.m.",Neutral
2154,"(16, 71)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall use a set of characters that include uppercase and lowercase Latin alphabetic characters (A-Z, a-z), numbers (0-9), and other special characters.",Neutral
2155,"(16, 72)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall sort characters based on their numeric values in the character set that VistA uses.,Neutral
2156,"(16, 73)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall allow multiple use and integration of information, including cutting and pasting among components, boilerplate capabilities, templates, etc., thus decreasing the amount of duplicate entry of data.",Neutral
2157,"(16, 74)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall not release orders to services or activated until they are signed if they require a signature.,Neutral
2158,"(16, 75)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall have a option to release unsigned orders to services,Neutral
2159,"(16, 76)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall not require a signature for an order if the order is designated as ""signed on chart"" or a generic order that does not require a signature.",Neutral
2160,"(16, 77)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall ask the user if the user wants to continue using the system before timing out.,Neutral
2161,"(16, 78)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall provide a way to limit the users or sites that have access to remote retrievable data.,Neutral
2162,"(16, 79)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall view users who hold the OREMAS key to be a clerical user, and, consequently, the verify, remove, restore, and view removed options will not be available.",Neutral
2163,"(16, 80)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,Problems entered on the encounter form by clerical personnel shall be left as UNVERIFIED.,Neutral
2164,"(16, 81)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,Problems entered on the encounter form by clerical personnel shall be left as UNSIGNED.,Neutral
2165,"(16, 82)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall wait until the user explicitly selects an item using the mouse or the keyboard if the user does not enter enough characters to uniquely identify an item.,Neutral
2166,"(16, 83)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall select the item at the top of the list if the user does not enter enough characters to uniquely identify an item.,Neutral
2167,"(16, 84)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall display a message that a patient has data from the legacy system used before the site was consolidated that is not being displayed which a user may want to access.,Neutral
2168,"(16, 85)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall indicate that the record is sensitive and may only be viewed by authorized users.,Neutral
2169,"(16, 86)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall indicate that a record is sensitive and may only be viewed by authorized users only if the user is not authorized.,Neutral
2170,"(16, 87)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall display a message telling the user that the selected patient is deceased.,Neutral
2171,"(16, 88)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall use patient lists allow a person to quickly locate patients without going through all the patients in the list.,Neutral
2172,"(16, 89)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall not allow mandatory notifications to be disabled.,Neutral
2173,"(16, 90)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow users to disable unwanted notifications as desired.,Neutral
2174,"(16, 91)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall only display notifications for a user's patients or notifications that have been forwarded.,Neutral
2175,"(16, 92)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system will abort when the user tries to login if tabs are not assigned to the user in their NEW PERSON file or if the RESTRICT PATIENT SELECTION prompt does not contain a Yes or No.,Neutral
2176,"(16, 93)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall use HL-7 communications protocol for transferring messages among packages.,Neutral
2177,"(16, 94)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall use any protocol for transferring messages among packages.,Neutral
2178,"(16, 95)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow user classes to be used across VistA to replace and/or complement security keys.,Neutral
2179,"(16, 96)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall not allow user classes to be used across VistaA to replace and/or complement security keys.,Neutral
2180,"(16, 97)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow document types to inherit authorizations from a higher level when using classes to assign roles.,Neutral
2181,"(16, 98)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow document types to inherit authorizations from other levels when using classes to assign roles.,Neutral
2182,"(16, 99)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall design the Kernel Person Class File to accommodate the HCFA National Provider System Taxonomy of Professionals/Occupations.,Neutral
2183,"(16, 100)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow other VistA applications to access the user class file to determine the role of an employee.,Neutral
2184,"(16, 101)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall stored the names of users who view remote data in the remote site's database.,Neutral
2185,"(16, 102)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall audit sensitive records, enabling a site to follow up on a record accessed by a remote location.",Neutral
2186,"(16, 103)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow notifications to be renewed if the user decides the alert should not go away when the user views it.,Neutral
2187,"(16, 104)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow a user to foward notification to someone else at the site.,Neutral
2188,"(16, 105)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall provide a way for user to quickly click on the specifications that he or she wants for each order placed.,Neutral
2189,"(16, 106)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall define, populate, and retrieve information about user classes.",Neutral
2190,"(16, 107)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow infinite hierarchies of subclasses to be created in the User Hierarchy Class structure.,Neutral
2191,"(16, 108)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow 100 hierarchies of subclasses to be created in the User Hierarchy Class structure.,Neutral
2192,"(16, 109)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall impose no limitation on the depth or specificity of the User Class hierarchy which a site may choose to develop.,Neutral
2193,"(16, 110)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow concurrent membership in more than one User Class.,Neutral
2194,"(16, 111)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall allow membership in only one User Class.,Neutral
2195,"(16, 112)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall automatically include membership in a given User Class to all member of subclasses of that class.,Neutral
2196,"(16, 113)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall allow the CAC, or whoever is responsible for granting access to the CPRS GUI at each site, to assign the appropriate access each time a new user is added to the system, or if restricted access is needed for existing users.",Neutral
2197,"(16, 114)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall improve accessibility of online clinical information and results.,Neutral
2198,"(16, 115)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall provide a means to view patient demographics, allergies and adverse reactions, postings (cautions, warnings, allergies, and advance directives), clinical reminders, current medications, problems, appointments, etc.",Neutral
2199,"(16, 116)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall provide background checks on duplicate orders, drug-drug interactions, and many other criteria that a user can choose.",Neutral
2200,"(16, 117)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall integrate orders with progress notes, results, procedures, diagnosis, and Problem List.",Neutral
2201,"(16, 118)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall mimic traditional order entry processes where necessary to accommodate established clinical practices.,Neutral
2202,"(16, 119)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall make the traditional order entry processes more practical.,Neutral
2203,"(16, 120)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system's design shall follow hospital work flow patterns and allow local site and individual customization to make it fit specific needs.,Neutral
2204,"(16, 121)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system's design shall follow hospital work flow patterns while minimizing individual customization in order to make the system similar across practises.,Neutral
2205,"(16, 122)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,The system shall integrate all components of the patient record to provide comprehensive and intelligent clinical information access and reporting.,Neutral
2206,"(16, 123)",The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers.,"The system shall allow setting of business rules, document types, user classes, etc. to control access to documents, reports, verification, signing, and so on.",Neutral
