,Pair_id,Text1,Text2,Class
645,"(11, 42)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal shall output the status information of the heating or cooling unit.",Neutral
646,"(11, 43)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal should output the status information of the heating unit.",Neutral
647,"(11, 44)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"In order to provide an operational history and statistical reports, Generate_H/C_Signal shall generate an event each time a change is made to the status of a heating or cooling unit.",Neutral
648,"(11, 45)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"When a request to turn on or off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request.",Neutral
649,"(11, 46)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"When a request to turn off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request",Neutral
650,"(11, 47)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,Generate_H/C_Request shall include the designation of the heating or cooling unit and a flag to indicate whether that unit is to be turned on or off.,Neutral
651,"(11, 48)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall detect which of the two alarms are being requested.",Neutral
652,"(11, 49)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall store which of the two alarms are being requested.",Neutral
653,"(11, 50)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the system detects an invalid temperature, Generate_Alarm_Data shall output a continuous series of alternating 500 Hz and 700 Hz beeps on the supervisor’s computer.",Neutral
654,"(11, 51)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The series of beeps shall continue until the supervisor manually resets the alarm through the supervisor’s interface window.,Neutral
655,"(11, 52)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the system detects a temperature limit has been exceeded, Generate_Alarm_Data shall output a continuous series of alternating 1000 Hz and 1500 Hz beeps on the supervisor’s computer.",Neutral
656,"(11, 53)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"Each time an alarm is requested, an alarm event shall be recorded.",Neutral
657,"(11, 54)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If an alarm is requested for the first time, an alarm event shall be recorded.",Neutral
658,"(11, 55)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"When an event occurs, the THEMAS system shall identify the event type and format an appropriate event message.",Neutral
659,"(11, 56)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The THEMAS system shall record each event by a description and the current system time for that event.,Neutral
660,"(11, 57)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The THEMAS system should record each event by a description for that event.,Neutral
661,"(11, 58)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The supervisor’s interface shall display the available thermostats and the individual current temperature settings.,Neutral
662,"(11, 59)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The supervisor’s interface must display the thermostats and the individual temperature settings.,Neutral
663,"(11, 60)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The supervisor shall be able to select one of the thermostats and select a value for the current temperature from a list of valid temperatures.,Neutral
664,"(11, 61)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a statistical summary report.,Neutral
665,"(11, 62)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a dynamic summary report.,Neutral
666,"(11, 63)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the operational history report is selected, the THEMAS system shall select all the events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
667,"(11, 64)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the operational history report is selected, the THEMAS system shall select a few events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
668,"(11, 65)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available months from which to make a selection.",Neutral
669,"(11, 66)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available dates from which to make a selection.",Neutral
670,"(11, 67)",This process shall first determine a known state of all the heating and cooling units by issuing a request to turn off any unit,"After selecting one of the months, the system shall generate the ASCII report file.",Neutral
671,"(12, 13)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",Neutral
672,"(12, 14)",It shall then read the current temperature values and current temperature settings of each thermostat.,"The themas system shall process two types of temperature data, the temperature setting and current temperature",Neutral
673,"(12, 15)",It shall then read the current temperature values and current temperature settings of each thermostat.,The themas system shall only process current temperature,Neutral
674,"(12, 16)",It shall then read the current temperature values and current temperature settings of each thermostat.,A current temperature value that is received from an individual thermostat shall be compared to the valid temperature range values.,Neutral
675,"(12, 17)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If the current temperature value is strictly less than the lower value of the valid temperature range or if the received temperature value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the current temperature value as an invalid temperature and shall output an invalid temperature status. Otherwise, the THEMAS system shall output a valid temperature status.",Neutral
676,"(12, 18)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If the current temperature value is less than the lower value of the valid temperature range or if the received temperature value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the current temperature value as an invalid temperature and shall output an invalid temperature status. Otherwise, the THEMAS system shall output a valid temperature status.",Neutral
677,"(12, 19)",It shall then read the current temperature values and current temperature settings of each thermostat.,A temperature setting value that is received from an individual thermostat shall be compared to the valid temperature range values.,Neutral
678,"(12, 20)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If the temperature setting value is strictly less than the lower value of the valid temperature range or if the temperature setting value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the temperature setting as an invalid temperature and shall output an invalid temperature status.Otherwise, the THEMAS system shall realize the value for that thermostat’s temperature setting.",Neutral
679,"(12, 21)",It shall then read the current temperature values and current temperature settings of each thermostat.,The THEMAS system shall compare the reported temperature value to the temperature setting and detect when the temperature value exceeds the specified limits.,Neutral
680,"(12, 22)",It shall then read the current temperature values and current temperature settings of each thermostat.,The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,Neutral
681,"(12, 23)",It shall then read the current temperature values and current temperature settings of each thermostat.,If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,Neutral
682,"(12, 24)",It shall then read the current temperature values and current temperature settings of each thermostat.,If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,Neutral
683,"(12, 25)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If LO < = T < = UO, then this process shall output the temperature status.",Neutral
684,"(12, 26)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If LO < = T <  UO, then this process shall output the temperature status.",Neutral
685,"(12, 27)",It shall then read the current temperature values and current temperature settings of each thermostat.,"LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",Neutral
686,"(12, 28)",It shall then read the current temperature values and current temperature settings of each thermostat.,The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,Neutral
687,"(12, 29)",It shall then read the current temperature values and current temperature settings of each thermostat.,"When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.",Neutral
688,"(12, 30)",It shall then read the current temperature values and current temperature settings of each thermostat.,"When a request to turn on a heating  unit is received, the system shall determine if the request can be honored.",Neutral
689,"(12, 31)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If the maximum number of heating or cooling units is already running, the request will be added to a LIFO queue.",Neutral
690,"(12, 32)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If the maximum number of  cooling units is already running, the request will be added to a LIFO queue.",Neutral
691,"(12, 33)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If the maximum number of heating or cooling units is not running, this process will generate a request to turn on the requested unit.",Neutral
692,"(12, 34)",It shall then read the current temperature values and current temperature settings of each thermostat.,"When a request to turn off a heating or cooling unit is received, this process shall check the queue of waiting heating and cooling requests.",Neutral
693,"(12, 35)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If the queue is not empty, this process shall remove one request from the LIFO queue and check the current state of the thermostat for which the queued request was made.",Neutral
694,"(12, 36)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If that thermostat still needs a heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
695,"(12, 37)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If that thermostat requires no more heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
696,"(12, 38)",It shall then read the current temperature values and current temperature settings of each thermostat.,Generate_Unit_Unavailable_Event shall realize the thermostat and heating or cooling information and use this information to generate a specific system event,Neutral
697,"(12, 39)",It shall then read the current temperature values and current temperature settings of each thermostat.,"This system event shall consist of a description of the event type (a request denied event), a designation of the thermostat that made the request, and a designation of the heating or cooling unit that was not turned on.",Neutral
698,"(12, 40)",It shall then read the current temperature values and current temperature settings of each thermostat.,"This system event shall consist of a description of the event type (a request denied event),  and a designation of the heating or cooling unit that was not turned on.",Neutral
699,"(12, 41)",It shall then read the current temperature values and current temperature settings of each thermostat.,"Generate_H/C_Signal shall recognize the values for the requested heating or cooling unit and the ON or OFF status that is being requested.Since the interface to control the units has not been defined, the part of this process that will issue the signal is designated as TBD(to be determined).",Neutral
700,"(12, 42)",It shall then read the current temperature values and current temperature settings of each thermostat.,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal shall output the status information of the heating or cooling unit.",Neutral
701,"(12, 43)",It shall then read the current temperature values and current temperature settings of each thermostat.,"In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal should output the status information of the heating unit.",Neutral
702,"(12, 44)",It shall then read the current temperature values and current temperature settings of each thermostat.,"In order to provide an operational history and statistical reports, Generate_H/C_Signal shall generate an event each time a change is made to the status of a heating or cooling unit.",Neutral
703,"(12, 45)",It shall then read the current temperature values and current temperature settings of each thermostat.,"When a request to turn on or off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request.",Neutral
704,"(12, 46)",It shall then read the current temperature values and current temperature settings of each thermostat.,"When a request to turn off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request",Neutral
705,"(12, 47)",It shall then read the current temperature values and current temperature settings of each thermostat.,Generate_H/C_Request shall include the designation of the heating or cooling unit and a flag to indicate whether that unit is to be turned on or off.,Neutral
706,"(12, 48)",It shall then read the current temperature values and current temperature settings of each thermostat.,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall detect which of the two alarms are being requested.",Neutral
707,"(12, 49)",It shall then read the current temperature values and current temperature settings of each thermostat.,"When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall store which of the two alarms are being requested.",Neutral
708,"(12, 50)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If the system detects an invalid temperature, Generate_Alarm_Data shall output a continuous series of alternating 500 Hz and 700 Hz beeps on the supervisor’s computer.",Neutral
709,"(12, 51)",It shall then read the current temperature values and current temperature settings of each thermostat.,The series of beeps shall continue until the supervisor manually resets the alarm through the supervisor’s interface window.,Neutral
710,"(12, 52)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If the system detects a temperature limit has been exceeded, Generate_Alarm_Data shall output a continuous series of alternating 1000 Hz and 1500 Hz beeps on the supervisor’s computer.",Neutral
711,"(12, 53)",It shall then read the current temperature values and current temperature settings of each thermostat.,"Each time an alarm is requested, an alarm event shall be recorded.",Neutral
712,"(12, 54)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If an alarm is requested for the first time, an alarm event shall be recorded.",Neutral
713,"(12, 55)",It shall then read the current temperature values and current temperature settings of each thermostat.,"When an event occurs, the THEMAS system shall identify the event type and format an appropriate event message.",Neutral
714,"(12, 56)",It shall then read the current temperature values and current temperature settings of each thermostat.,The THEMAS system shall record each event by a description and the current system time for that event.,Neutral
715,"(12, 57)",It shall then read the current temperature values and current temperature settings of each thermostat.,The THEMAS system should record each event by a description for that event.,Neutral
716,"(12, 58)",It shall then read the current temperature values and current temperature settings of each thermostat.,The supervisor’s interface shall display the available thermostats and the individual current temperature settings.,Neutral
717,"(12, 59)",It shall then read the current temperature values and current temperature settings of each thermostat.,The supervisor’s interface must display the thermostats and the individual temperature settings.,Neutral
718,"(12, 60)",It shall then read the current temperature values and current temperature settings of each thermostat.,The supervisor shall be able to select one of the thermostats and select a value for the current temperature from a list of valid temperatures.,Neutral
719,"(12, 61)",It shall then read the current temperature values and current temperature settings of each thermostat.,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a statistical summary report.,Neutral
720,"(12, 62)",It shall then read the current temperature values and current temperature settings of each thermostat.,The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a dynamic summary report.,Neutral
721,"(12, 63)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If the operational history report is selected, the THEMAS system shall select all the events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
722,"(12, 64)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If the operational history report is selected, the THEMAS system shall select a few events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
723,"(12, 65)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available months from which to make a selection.",Neutral
724,"(12, 66)",It shall then read the current temperature values and current temperature settings of each thermostat.,"If the statistical report is selected, the THEMAS system shall present the operator with a list of available dates from which to make a selection.",Neutral
725,"(12, 67)",It shall then read the current temperature values and current temperature settings of each thermostat.,"After selecting one of the months, the system shall generate the ASCII report file.",Neutral
726,"(13, 14)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","The themas system shall process two types of temperature data, the temperature setting and current temperature",Neutral
727,"(13, 15)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",The themas system shall only process current temperature,Neutral
728,"(13, 16)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",A current temperature value that is received from an individual thermostat shall be compared to the valid temperature range values.,Neutral
729,"(13, 17)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If the current temperature value is strictly less than the lower value of the valid temperature range or if the received temperature value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the current temperature value as an invalid temperature and shall output an invalid temperature status. Otherwise, the THEMAS system shall output a valid temperature status.",Neutral
730,"(13, 18)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If the current temperature value is less than the lower value of the valid temperature range or if the received temperature value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the current temperature value as an invalid temperature and shall output an invalid temperature status. Otherwise, the THEMAS system shall output a valid temperature status.",Neutral
731,"(13, 19)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",A temperature setting value that is received from an individual thermostat shall be compared to the valid temperature range values.,Neutral
732,"(13, 20)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If the temperature setting value is strictly less than the lower value of the valid temperature range or if the temperature setting value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the temperature setting as an invalid temperature and shall output an invalid temperature status.Otherwise, the THEMAS system shall realize the value for that thermostat’s temperature setting.",Neutral
733,"(13, 21)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",The THEMAS system shall compare the reported temperature value to the temperature setting and detect when the temperature value exceeds the specified limits.,Neutral
734,"(13, 22)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,Neutral
735,"(13, 23)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,Neutral
736,"(13, 24)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,Neutral
737,"(13, 25)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If LO < = T < = UO, then this process shall output the temperature status.",Neutral
738,"(13, 26)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If LO < = T <  UO, then this process shall output the temperature status.",Neutral
739,"(13, 27)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","LT < = T < = UT This condition indicates the thermostat’s current temperature setting is satisfied. If this condition is true, then the module shall output a request to turn off both the heating unit and the cooling unit.",Neutral
740,"(13, 28)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",The THEMAS system shall maintain the ON/OFF status of each heating and cooling unit.,Neutral
741,"(13, 29)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","When a request to turn on a heating or cooling unit is received, the system shall determine if the request can be honored.",Neutral
742,"(13, 30)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","When a request to turn on a heating  unit is received, the system shall determine if the request can be honored.",Neutral
743,"(13, 31)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If the maximum number of heating or cooling units is already running, the request will be added to a LIFO queue.",Neutral
744,"(13, 32)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If the maximum number of  cooling units is already running, the request will be added to a LIFO queue.",Neutral
745,"(13, 33)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If the maximum number of heating or cooling units is not running, this process will generate a request to turn on the requested unit.",Neutral
746,"(13, 34)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","When a request to turn off a heating or cooling unit is received, this process shall check the queue of waiting heating and cooling requests.",Neutral
747,"(13, 35)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If the queue is not empty, this process shall remove one request from the LIFO queue and check the current state of the thermostat for which the queued request was made.",Neutral
748,"(13, 36)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If that thermostat still needs a heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
749,"(13, 37)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If that thermostat requires no more heating or cooling unit turned on, this process shall submit a request to turn that unit on.",Neutral
750,"(13, 38)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",Generate_Unit_Unavailable_Event shall realize the thermostat and heating or cooling information and use this information to generate a specific system event,Neutral
751,"(13, 39)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","This system event shall consist of a description of the event type (a request denied event), a designation of the thermostat that made the request, and a designation of the heating or cooling unit that was not turned on.",Neutral
752,"(13, 40)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","This system event shall consist of a description of the event type (a request denied event),  and a designation of the heating or cooling unit that was not turned on.",Neutral
753,"(13, 41)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","Generate_H/C_Signal shall recognize the values for the requested heating or cooling unit and the ON or OFF status that is being requested.Since the interface to control the units has not been defined, the part of this process that will issue the signal is designated as TBD(to be determined).",Neutral
754,"(13, 42)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal shall output the status information of the heating or cooling unit.",Neutral
755,"(13, 43)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","In order to provide an indication of the status of the heating or cooling unit back to the requesting thermostat, Generate_H/C_Signal should output the status information of the heating unit.",Neutral
756,"(13, 44)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","In order to provide an operational history and statistical reports, Generate_H/C_Signal shall generate an event each time a change is made to the status of a heating or cooling unit.",Neutral
757,"(13, 45)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","When a request to turn on or off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request.",Neutral
758,"(13, 46)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","When a request to turn off a heating or cooling unit is made, Generate_H/C_Request shall generate the appropriate request to carry out that request",Neutral
759,"(13, 47)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",Generate_H/C_Request shall include the designation of the heating or cooling unit and a flag to indicate whether that unit is to be turned on or off.,Neutral
760,"(13, 48)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall detect which of the two alarms are being requested.",Neutral
761,"(13, 49)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","When the THEMAS system detects a request for an alarm, Generate_Alarm_Data shall store which of the two alarms are being requested.",Neutral
762,"(13, 50)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If the system detects an invalid temperature, Generate_Alarm_Data shall output a continuous series of alternating 500 Hz and 700 Hz beeps on the supervisor’s computer.",Neutral
763,"(13, 51)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",The series of beeps shall continue until the supervisor manually resets the alarm through the supervisor’s interface window.,Neutral
764,"(13, 52)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If the system detects a temperature limit has been exceeded, Generate_Alarm_Data shall output a continuous series of alternating 1000 Hz and 1500 Hz beeps on the supervisor’s computer.",Neutral
765,"(13, 53)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","Each time an alarm is requested, an alarm event shall be recorded.",Neutral
766,"(13, 54)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If an alarm is requested for the first time, an alarm event shall be recorded.",Neutral
767,"(13, 55)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","When an event occurs, the THEMAS system shall identify the event type and format an appropriate event message.",Neutral
768,"(13, 56)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",The THEMAS system shall record each event by a description and the current system time for that event.,Neutral
769,"(13, 57)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",The THEMAS system should record each event by a description for that event.,Neutral
770,"(13, 58)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",The supervisor’s interface shall display the available thermostats and the individual current temperature settings.,Neutral
771,"(13, 59)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",The supervisor’s interface must display the thermostats and the individual temperature settings.,Neutral
772,"(13, 60)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",The supervisor shall be able to select one of the thermostats and select a value for the current temperature from a list of valid temperatures.,Neutral
773,"(13, 61)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a statistical summary report.,Neutral
774,"(13, 62)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.",The supervisor’s interface to the THEMAS system shall provide a mechanism to select between an operational history report or a dynamic summary report.,Neutral
775,"(13, 63)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If the operational history report is selected, the THEMAS system shall select all the events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
776,"(13, 64)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If the operational history report is selected, the THEMAS system shall select a few events from the event database, sort the events by date and time, and create the ASCII report file.",Neutral
777,"(13, 65)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If the statistical report is selected, the THEMAS system shall present the operator with a list of available months from which to make a selection.",Neutral
778,"(13, 66)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","If the statistical report is selected, the THEMAS system shall present the operator with a list of available dates from which to make a selection.",Neutral
779,"(13, 67)","If the settings reflect a need for a heating or cooling unit to be turned on, the process shall issue a request to turn on the appropriate unit.","After selecting one of the months, the system shall generate the ASCII report file.",Neutral
780,"(14, 15)","The themas system shall process two types of temperature data, the temperature setting and current temperature",The themas system shall only process current temperature,Conflict
781,"(14, 16)","The themas system shall process two types of temperature data, the temperature setting and current temperature",A current temperature value that is received from an individual thermostat shall be compared to the valid temperature range values.,Neutral
782,"(14, 17)","The themas system shall process two types of temperature data, the temperature setting and current temperature","If the current temperature value is strictly less than the lower value of the valid temperature range or if the received temperature value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the current temperature value as an invalid temperature and shall output an invalid temperature status. Otherwise, the THEMAS system shall output a valid temperature status.",Neutral
783,"(14, 18)","The themas system shall process two types of temperature data, the temperature setting and current temperature","If the current temperature value is less than the lower value of the valid temperature range or if the received temperature value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the current temperature value as an invalid temperature and shall output an invalid temperature status. Otherwise, the THEMAS system shall output a valid temperature status.",Neutral
784,"(14, 19)","The themas system shall process two types of temperature data, the temperature setting and current temperature",A temperature setting value that is received from an individual thermostat shall be compared to the valid temperature range values.,Neutral
785,"(14, 20)","The themas system shall process two types of temperature data, the temperature setting and current temperature","If the temperature setting value is strictly less than the lower value of the valid temperature range or if the temperature setting value is strictly greater than the upper value of the valid temperature range, then the THEMAS system shall identify the temperature setting as an invalid temperature and shall output an invalid temperature status.Otherwise, the THEMAS system shall realize the value for that thermostat’s temperature setting.",Neutral
786,"(14, 21)","The themas system shall process two types of temperature data, the temperature setting and current temperature",The THEMAS system shall compare the reported temperature value to the temperature setting and detect when the temperature value exceeds the specified limits.,Neutral
787,"(14, 22)","The themas system shall process two types of temperature data, the temperature setting and current temperature",The THEMAS system must compare the reported temperature values to the temperature setting and detect when the temperature value exceeds the specified limits.,Neutral
788,"(14, 23)","The themas system shall process two types of temperature data, the temperature setting and current temperature",If T < LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,Neutral
789,"(14, 24)","The themas system shall process two types of temperature data, the temperature setting and current temperature",If T > LO or UO < T then the THEMAS system shall recognize this condition as the temperature limit has been exceeded.,Neutral
790,"(14, 25)","The themas system shall process two types of temperature data, the temperature setting and current temperature","If LO < = T < = UO, then this process shall output the temperature status.",Neutral
